p_val	avg_log2FC	pct.1	pct.2	p_val_adj
DNTTIP2	3.80584275026739e-47	0.44137418502179	0.596	0.406	1.24595679958254e-42
TMEM14A	4.00177370641172e-47	0.507424032140199	0.567	0.379	1.31010067600507e-42
ARMC1	4.58750588352928e-47	0.505261990599136	0.473	0.296	1.50185767614981e-42
FLOT1	4.63906843014256e-47	0.487383319398182	0.457	0.276	1.51873822266007e-42
FJX1	5.04300369537021e-47	0.705850001677792	0.287	0.147	1.6509785497903e-42
HRAS	5.23915215018916e-47	0.550510159054068	0.529	0.341	1.71519363092893e-42
MRPL4	5.57602291702351e-47	0.604415194146459	0.426	0.258	1.82547838257516e-42
ESD	5.87875774766837e-47	0.393425700955232	0.709	0.51	1.92458771143167e-42
TIPIN	5.91858049418363e-47	0.770730536415451	0.258	0.125	1.93762488218584e-42
PARPBP	6.13781877854318e-47	0.590960583038694	0.264	0.127	2.00939911171947e-42
SF3B3	8.80660337774724e-47	0.517953360617565	0.458	0.28	2.88310581380689e-42
KIAA1279	9.61064308410443e-47	0.582930197661989	0.399	0.233	3.14633233287411e-42
VARS	9.99755424065419e-47	0.525475666228109	0.419	0.247	3.27299930730537e-42
CTDNEP1	1.0555021668722e-46	0.470339674240824	0.604	0.407	3.45550299390622e-42
RPS16	1.06518048650259e-46	0.259425011000884	0.977	0.877	3.48718787671219e-42
RBM10	1.09294386222878e-46	0.545523821481282	0.334	0.18	3.57807961616458e-42
LRP1	1.19526911511544e-46	-1.29601203693819	0.338	0.444	3.91307202906493e-42
PLIN3	1.23522503129448e-46	0.471027068695135	0.723	0.527	4.04387970745188e-42
PAF1	1.23678887149622e-46	0.68438868353782	0.317	0.168	4.04899940750434e-42
MRPS23	1.46866211426114e-46	0.509523187078037	0.539	0.357	4.80810602966813e-42
RNASEH1	1.55858859765269e-46	0.623599731098482	0.403	0.239	5.10250735099537e-42
UTP18	1.92572205595213e-46	0.56152381115493	0.423	0.254	6.3044288667761e-42
PSMA2.1	2.10516236197795e-46	0.443183708827272	0.592	0.404	6.8918805406434e-42
LINC00152	2.17158357986351e-46	0.378799901320002	0.747	0.533	7.10933032375717e-42
KRT80	2.19790412781105e-46	0.657524462175013	0.278	0.139	7.19549853362781e-42
PDHA1	2.48507286476447e-46	0.514038124600099	0.505	0.323	8.13563154466591e-42
SELK	2.51532585329716e-46	0.429344454280673	0.612	0.413	8.23467377852423e-42
ABCF1	2.57254162136621e-46	0.369816643038692	0.728	0.526	8.42198676002869e-42
MOCS2	2.72920761957364e-46	0.467332563997772	0.604	0.414	8.93487990496017e-42
NDUFA12	2.94007257241898e-46	0.40793546271541	0.772	0.581	9.62520958758526e-42
EMC6	3.49451769492397e-46	0.427171499332824	0.66	0.457	1.14403520296421e-41
VKORC1L1	3.56081500384421e-46	0.477868122935096	0.465	0.29	1.16573961595852e-41
CHAF1B	4.13127714858932e-46	0.682829567605384	0.286	0.147	1.35249751290517e-41
ACN9	4.22684063082748e-46	0.659859097687713	0.399	0.236	1.3837830857203e-41
SAFB	4.46907900821176e-46	0.48191947629088	0.477	0.299	1.46308708570837e-41
CISD1	4.78032535586922e-46	0.395663319362354	0.735	0.538	1.56498291500446e-41
CEBPZ	5.64176355720145e-46	0.4928555986947	0.494	0.315	1.84700055335661e-41
SEPT10	5.99957861035862e-46	0.495531771308395	0.544	0.356	1.9641420454592e-41
CHCHD3	6.59337900485784e-46	0.566736514228068	0.461	0.284	2.15854041861036e-41
BAX	6.89883870602049e-46	0.417970171880469	0.747	0.555	2.25854181557699e-41
SLMO2	8.46888986697669e-46	0.542815571855623	0.504	0.328	2.77254516465083e-41
ERRFI1	8.56813600283861e-46	0.766541782109188	0.291	0.152	2.8050363646093e-41
PMF1	9.09046371811218e-46	0.643860739013839	0.384	0.222	2.97603601203557e-41
MAZ	1.08203880468375e-45	0.446009317325092	0.481	0.296	3.54237863877367e-41
GRPEL1	1.11890006907965e-45	0.474084894671065	0.584	0.399	3.66305504615296e-41
UBA2	1.12555458402724e-45	0.629584084252536	0.409	0.246	3.68484059718839e-41
ACAT2	1.23499922611235e-45	0.649900558484321	0.411	0.243	4.04314046644662e-41
RRP15	1.41804438613642e-45	0.48632027697278	0.436	0.262	4.6423937113334e-41
PSMD1	1.52245138790522e-45	0.338498855035961	0.854	0.697	4.98420135372411e-41
ICMT	1.58991635514273e-45	0.410665407059789	0.515	0.33	5.20506816346628e-41
CAPRIN1	1.62698519160859e-45	0.442457796693074	0.572	0.386	5.32642412028822e-41
MRPL9	1.79546358240336e-45	0.633544879823267	0.385	0.224	5.87798867607213e-41
C8orf33	1.83821592513183e-45	0.472171594966296	0.566	0.379	6.0179512956966e-41
GNL3	2.0391844490212e-45	0.571383745072197	0.409	0.245	6.67588204920559e-41
ATP5B	2.07470494632477e-45	0.32046392433193	0.869	0.699	6.79216905327804e-41
C19orf53	2.10709815948593e-45	0.368627967235688	0.853	0.644	6.89821795452503e-41
PDLIM7	2.2803145435329e-45	0.42952227525369	0.546	0.358	7.465293752618e-41
TUFM	4.09847043512287e-45	0.330824966177099	0.758	0.57	1.34175725105052e-40
PEBP1	4.64941253197691e-45	0.308419962912975	0.912	0.753	1.5221246747186e-40
MORF4L1	4.99668490100269e-45	0.357911635736648	0.881	0.692	1.63581470289026e-40
MRPS2	5.43830463514651e-45	0.78803150065992	0.272	0.138	1.78039217145427e-40
SH2D4A	5.63897388975121e-45	0.517358204860571	0.503	0.324	1.84608727202675e-40
ADI1	5.71160768361496e-45	0.45952999508769	0.634	0.445	1.86986612346187e-40
PABPC4	5.90209197987373e-45	0.397924151600813	0.647	0.452	1.93222687237106e-40
MCTS1	5.96084443084749e-45	0.380293272868103	0.714	0.499	1.95146124977085e-40
FAM111B	6.14878770578322e-45	0.639661247774398	0.305	0.162	2.01299011911931e-40
TRMU	8.47265060526225e-45	0.558413672569547	0.364	0.207	2.77377635515076e-40
MTHFD1L	9.51291393328849e-45	0.600275640003098	0.343	0.19	3.11433776347999e-40
COA1	9.65853533968343e-45	0.355633239601106	0.613	0.417	3.16201129950556e-40
SLC2A4RG	1.01584270496514e-44	0.514064228303376	0.506	0.324	3.32566584751486e-40
UQCRC1	1.05653473183491e-44	0.384633504245967	0.697	0.496	3.45888340508113e-40
TMEM11	1.10840753937164e-44	0.579860017875912	0.378	0.22	3.62870460239487e-40
PSMG1	1.11789030291808e-44	0.648138696386353	0.381	0.224	3.65974927369321e-40
MRPL39	1.32364496105684e-44	0.755929611717792	0.259	0.126	4.33334887350789e-40
CENPB	1.3887532363183e-44	0.44104588212215	0.598	0.402	4.54650034505886e-40
PCNP	2.03781254533377e-44	0.429616888568465	0.614	0.419	6.67139071091371e-40
ZFAND2A	2.06474580937142e-44	0.466391313897616	0.574	0.387	6.75956483072017e-40
GLRX3	2.12034180637003e-44	0.378472195148334	0.705	0.499	6.9415750056942e-40
RPL5	2.22349278632266e-44	0.260188738591284	0.968	0.855	7.27927068386313e-40
IPO5	2.54993890719115e-44	0.538835353441751	0.431	0.265	8.34798999436239e-40
PPP2R2A	2.66496433862097e-44	0.368441737759222	0.59	0.394	8.72456025177733e-40
NUP50	2.71079959103402e-44	0.65926098748973	0.314	0.17	8.87461570112718e-40
BCAS2	2.71203495247973e-44	0.566275928948614	0.44	0.275	8.87866002742815e-40
FAM129A	2.88611042481922e-44	0.414451356509449	0.643	0.46	9.44854830877318e-40
ACTR3	2.89512329153481e-44	0.348677587997217	0.804	0.618	9.47805463182666e-40
PNP	3.05154565292784e-44	0.607429576261911	0.346	0.194	9.99015015855516e-40
TWISTNB	3.10381300154697e-44	0.582343165625747	0.38	0.223	1.01612630044645e-39
RPL29	3.2845490463812e-44	0.270405855226665	0.96	0.83	1.07529566680428e-39
SRRM1	3.72438572680375e-44	0.305610249730804	0.759	0.56	1.21928939924101e-39
HN1L	4.14356815672967e-44	0.585044279895434	0.412	0.249	1.35652134315016e-39
SNRPA	4.31956934105402e-44	0.466149772987185	0.451	0.276	1.41414061087426e-39
MCM2	5.63741021578453e-44	0.659300312126925	0.317	0.171	1.84557535644354e-39
CCDC59	5.79394328118551e-44	0.5658791379258	0.455	0.285	1.89682115139451e-39
RBM3	5.86919998961461e-44	0.327604253007853	0.892	0.721	1.92145869260003e-39
TXNL1	6.69532115819882e-44	0.372766813377172	0.72	0.524	2.19191424077113e-39
RRP36	7.21734708255652e-44	0.507848790223959	0.485	0.312	2.36281508788735e-39
NIT2	7.41640708906796e-44	0.420310869598599	0.622	0.429	2.42798335281907e-39
RPL24	7.52086478642732e-44	0.275079790712903	0.963	0.837	2.46218071378058e-39
FBXO32	8.23564074782296e-44	-1.10167500339919	0.512	0.57	2.69618406802228e-39
VAPA	8.27655816190942e-44	0.321629662091628	0.861	0.691	2.70957961104591e-39
SMARCC1	8.4203654229052e-44	0.514454774590343	0.423	0.256	2.7566592321507e-39
LZIC	8.9433118912165e-44	0.720608859660665	0.306	0.165	2.92786144694646e-39
EFTUD2	9.08596229099971e-44	0.429583320734894	0.492	0.314	2.97456233482748e-39
ENSA	1.19783393132822e-43	0.47128789459709	0.575	0.395	3.92146872438232e-39
BRI3BP	1.20985887658425e-43	0.40569689511506	0.374	0.215	3.9608359901615e-39
MEA1	1.24477311952313e-43	0.481475516273155	0.584	0.4	4.07513823869483e-39
PITHD1	1.63815559138859e-43	0.500799263269198	0.464	0.293	5.36299377508797e-39
TCHP	1.79068533970228e-43	0.648239919919324	0.3	0.16	5.86234566511733e-39
MRPS33	1.87154969675044e-43	0.4278948984184	0.646	0.453	6.12707939722161e-39
DONSON	1.94996191767263e-43	0.652072165518612	0.274	0.14	6.38378532607664e-39
CCDC88A	2.06891304692817e-43	0.382851680576511	0.54	0.355	6.77320753303345e-39
RBM27	2.1990854007593e-43	0.453595226465598	0.565	0.38	7.19936578500579e-39
STK17A	2.20136060932416e-43	0.547432394917567	0.495	0.323	7.20681436280543e-39
HLA-B	2.69922018025919e-43	-0.382037220826901	0.946	0.886	8.83670702613254e-39
SKP1	2.94105229713643e-43	0.296081220424411	0.941	0.793	9.62841701036526e-39
SF3B2	2.94846824020321e-43	0.379152871364842	0.715	0.517	9.65269532477728e-39
RABEP1	3.06845958479022e-43	0.46253150958896	0.509	0.329	1.00455229886862e-38
SDHB	3.13161843489743e-43	0.492524744885223	0.539	0.356	1.02522924321672e-38
DDX27	3.18985183593952e-43	0.409561779348617	0.558	0.373	1.04429369404988e-38
UQCRH	3.25739823980051e-43	0.298534005774044	0.952	0.787	1.06640703574589e-38
NUP54	3.31069611734215e-43	0.761800629016795	0.256	0.127	1.08385569489547e-38
PSMC6	3.59234857085136e-43	0.355297462633014	0.594	0.406	1.17606307512532e-38
MCMBP	3.78332002258368e-43	0.630394932487262	0.352	0.201	1.23858330899345e-38
PSPC1	4.14850047592269e-43	0.637955323470792	0.268	0.136	1.35813608580757e-38
MRPL42	4.18353841388613e-43	0.506404823994281	0.466	0.293	1.36960680593804e-38
ATIC	4.24302194325073e-43	0.510349026794561	0.419	0.253	1.38908052378142e-38
TMEM14C	4.28413945703072e-43	0.350121771964495	0.866	0.665	1.40254157544272e-38
APP	4.96868726754303e-43	-0.691403838445216	0.747	0.746	1.62664883764824e-38
ARF1	5.99651493159207e-43	0.343449516737526	0.814	0.622	1.96313905830461e-38
KPNA4	6.64808043672335e-43	0.332640363460017	0.769	0.576	2.17644857337449e-38
MCUR1	6.9542249089062e-43	0.437554732260376	0.596	0.411	2.27667415067771e-38
PALLD	8.16065700959385e-43	0.42306042927163	0.545	0.36	2.67163589180083e-38
CBR1	9.98162107846812e-43	0.368007416555802	0.701	0.502	3.26778310866889e-38
PRPF40A	1.18167703625435e-42	0.353415445186761	0.777	0.583	3.8685742812895e-38
FAF1	1.18718686481128e-42	0.684622280338726	0.331	0.185	3.88661235801916e-38
ZNF511	1.20595828475965e-42	0.503674802027242	0.513	0.333	3.94806623264614e-38
ADM	1.21821731965692e-42	-1.15535333362754	0.354	0.459	3.98819986109283e-38
UBE2A	1.22036834332005e-42	0.396010356094465	0.648	0.455	3.99524188236119e-38
PSMF1	1.23580001321669e-42	0.460162923669905	0.572	0.381	4.04576208326879e-38
DDX3X	1.26629091083765e-42	0.392929307098683	0.715	0.537	4.1455831839003e-38
HAUS2	1.32393268261648e-42	0.671754023257325	0.3	0.162	4.33429081634985e-38
CSNK2A1	1.76484658523725e-42	0.389543815510202	0.651	0.462	5.77775475074969e-38
WDR77	2.14497393895597e-42	0.467872487351818	0.379	0.223	7.02221568135406e-38
USP10	2.17150185943403e-42	0.609323171252267	0.432	0.271	7.10906278741512e-38
TIMELESS	2.27232171990048e-42	0.690859161530085	0.264	0.135	7.4391268466102e-38
TARDBP	2.27895922113064e-42	0.373671721026066	0.527	0.344	7.46085669813748e-38
ECHDC1	2.32735784479008e-42	0.409282652709904	0.52	0.34	7.61930411227376e-38
TOP1	2.50698301803326e-42	0.376541595593877	0.64	0.455	8.2073610044373e-38
MLLT11	2.82845910181157e-42	0.357625912678489	0.793	0.598	9.25980940751071e-38
CLNS1A	2.86878539754941e-42	0.465551270883648	0.571	0.392	9.39182963449726e-38
METTL5	2.88848138166873e-42	0.442642182110595	0.547	0.361	9.45631034730709e-38
BAG3	3.44118057183203e-42	0.490992137122314	0.495	0.318	1.12657369560637e-37
TXNDC9	3.72005467733868e-42	0.426498510712995	0.516	0.338	1.21787150026714e-37
RPS9	3.83921011002576e-42	0.26412673711644	0.951	0.832	1.25688060582023e-37
ARL4C	4.71722735993964e-42	-0.973330230824785	0.498	0.563	1.54432589309704e-37
BTF3L4	4.80489545242683e-42	0.494951488266571	0.473	0.307	1.5730266732155e-37
LINC00116	4.95052509862302e-42	0.451145000104301	0.588	0.401	1.6207029067872e-37
NUDCD2	5.73465901597342e-42	0.424666038033916	0.611	0.43	1.87741266864938e-37
USP39	6.14533491110923e-42	0.736329412788346	0.31	0.172	2.01185974319894e-37
NUDT15	6.82932608748347e-42	0.784809575624847	0.264	0.135	2.23578477452034e-37
NOC3L	7.05391549868302e-42	0.421241667892737	0.493	0.316	2.30931085595885e-37
WDR76	7.37880457163496e-42	0.626816902484035	0.337	0.191	2.41567304066185e-37
S100A10	7.98300718345879e-42	0.269757878278393	0.968	0.837	2.61347689172074e-37
PMVK	8.76927470304809e-42	0.604941747545286	0.378	0.225	2.87088515228388e-37
TXN2	8.93597959891186e-42	0.411379660925758	0.626	0.438	2.92546100109177e-37
COX8A	9.21339158798091e-42	0.327025901810813	0.915	0.721	3.01628013807319e-37
CCAR1	9.25125218384483e-42	0.286160848552025	0.621	0.424	3.02867493994712e-37
POLR2J	1.05580761096216e-41	0.355690320709803	0.786	0.584	3.45650295676793e-37
DUSP12	1.192755778506e-41	0.673822889069641	0.265	0.137	3.90484386767296e-37
NTMT1	1.28233883617189e-41	0.497660722295319	0.424	0.261	4.19812088185954e-37
TMA16	1.32295692554814e-41	0.546814813444404	0.384	0.231	4.33109638285952e-37
MMADHC	1.44405220183208e-41	0.414328229770543	0.616	0.422	4.72753809835785e-37
CYR61	1.52659918078253e-41	0.330184208213614	0.786	0.623	4.99778039804586e-37
CARHSP1	1.56865350256374e-41	0.361134640986596	0.602	0.414	5.13545783669316e-37
GLRX2	1.63492679537065e-41	0.43635080744401	0.459	0.288	5.35242334268442e-37
HSPA4	1.64325712034957e-41	0.349439413287954	0.676	0.475	5.37969516060041e-37
UPF3B	1.73127652279712e-41	0.46733459440177	0.427	0.261	5.66785308033322e-37
ATP5F1	1.8690083462845e-41	0.354006550917034	0.772	0.563	6.11875952406619e-37
LARS	2.17343050384551e-41	0.323458247409954	0.727	0.539	7.11537678348943e-37
PLAU	2.21601687187026e-41	0.442956963499723	0.438	0.275	7.25479603512887e-37
RPS20	2.25987517454492e-41	0.250446387148442	0.97	0.861	7.39837934642515e-37
PPP1CA	2.40788939777317e-41	0.458640178688044	0.626	0.445	7.88294831042982e-37
VPS25	2.51244096460456e-41	0.474836038618293	0.523	0.343	8.22522922992241e-37
CDKN2AIPNL	2.80484030872595e-41	0.638720177913948	0.365	0.217	9.18248620270701e-37
PKP4	2.8118904934166e-41	0.521460469390848	0.355	0.205	9.20556709734728e-37
AZIN1	2.98107385733687e-41	0.493914065779375	0.485	0.318	9.75943959414946e-37
RAP1B	3.20008695919488e-41	0.382872677796871	0.725	0.531	1.04764446870122e-36
NARS	3.37363530266037e-41	0.34817901122597	0.764	0.567	1.10446072538495e-36
SUGT1	3.47143644206001e-41	0.401826611476493	0.585	0.402	1.13647886240161e-36
PRPF19	3.49028688203022e-41	0.578533012721308	0.424	0.264	1.14265011943905e-36
EEF1D	3.70829445857511e-41	0.286056754344171	0.937	0.806	1.21402143984832e-36
NUP85	3.94007509912635e-41	0.544844911766236	0.266	0.136	1.28990178595198e-36
TSR2	4.15837348489256e-41	0.531758410920499	0.426	0.263	1.36136831148413e-36
PRPS2	4.3454751772082e-41	0.667558258418263	0.287	0.153	1.42262166351442e-36
SYAP1	5.68172579776635e-41	0.440081019223247	0.618	0.434	1.86008339167275e-36
TXN	5.84046263835522e-41	0.286294719114376	0.93	0.766	1.91205065854473e-36
HDDC2	6.34401708942345e-41	0.492172663287822	0.563	0.39	2.07690431473545e-36
C12orf65	7.41335537851065e-41	0.53609192564813	0.329	0.185	2.42698428381682e-36
C16orf80	8.406337220889e-41	0.850139807728505	0.251	0.128	2.75206667937464e-36
SRSF1	8.45016875305373e-41	0.323076223320982	0.497	0.316	2.76641624637473e-36
EIF3I	8.61607808206408e-41	0.340708938298174	0.833	0.647	2.82073164250614e-36
CDC27	1.00763502897738e-40	0.400181662957868	0.469	0.301	3.29879555786614e-36
SUMO1	1.01634238641466e-40	0.388625947198633	0.736	0.542	3.3273017046443e-36
DNAJB1	1.10020843947749e-40	0.533625331744452	0.451	0.286	3.60186238916142e-36
NUDCD1	1.14532517613834e-40	0.637236725384787	0.298	0.161	3.74956556164169e-36
CSRP1	1.16021178425847e-40	0.535242468595538	0.458	0.292	3.79830133930536e-36
EIF3D	1.22480673055896e-40	0.362797106619231	0.653	0.467	4.00977227450393e-36
ETV5	1.28061240614694e-40	0.40246926412516	0.5	0.322	4.19246889524387e-36
EPHA2	1.40078598288515e-40	0.373765274424839	0.29	0.154	4.58589315076939e-36
POLR2F	1.42119112868302e-40	0.42734974919713	0.587	0.399	4.65269551708248e-36
PPP1R35	1.58218834123398e-40	0.417037388536419	0.445	0.281	5.17976819153181e-36
MTDH	1.62538460364743e-40	0.280034872524571	0.937	0.817	5.32118411542097e-36
ZCRB1	1.6894556674825e-40	0.362734517783544	0.7	0.5	5.53093996420422e-36
SNX5	1.72602989315904e-40	0.328345744382796	0.594	0.408	5.65067666422406e-36
SRP72	1.7422781869683e-40	0.396255511991893	0.574	0.39	5.70387032849681e-36
GEMIN5	1.77971656731584e-40	0.814613713714001	0.251	0.128	5.82643609807859e-36
MAD2L2	1.96733477186357e-40	0.759214537691372	0.25	0.127	6.44066057612697e-36
FXR1	1.97518135051497e-40	0.321336030281868	0.822	0.644	6.4663487053159e-36
CCP110	2.0987491619211e-40	0.376761656764534	0.32	0.174	6.87088500629729e-36
AUP1	2.11669925846908e-40	0.442435851396914	0.518	0.346	6.92965003237609e-36
SUCLG1	2.13090997002542e-40	0.451133438975579	0.513	0.345	6.97617305986921e-36
CSNK1A1	2.15563550565654e-40	0.322419266297647	0.851	0.676	7.05711951841837e-36
NRIP3	2.40879824119462e-40	0.465710587398046	0.52	0.345	7.88592368202293e-36
CHCHD1	2.43588560041883e-40	0.444253086191052	0.576	0.397	7.97460227865115e-36
LSMD1	2.60677051544964e-40	0.320156847640721	0.907	0.72	8.53404531347903e-36
AHSA1	3.23187944909084e-40	0.451026101815079	0.497	0.325	1.05805269404336e-35
ARL5A	3.24630354807707e-40	0.416915175466925	0.595	0.416	1.06277485556947e-35
GOT1	3.25737975326893e-40	0.723537448998603	0.304	0.168	1.06640098362518e-35
GS1-600G8.5	3.44138793142836e-40	-1.11198209912337	0.381	0.478	1.12664158099102e-35
RB1	3.51457268770341e-40	0.568967882094677	0.377	0.224	1.15060080650034e-35
STARD7	3.57445905189803e-40	0.474400068193801	0.491	0.321	1.17020640441038e-35
CHRAC1	3.66208960456324e-40	0.553207870365058	0.402	0.245	1.19889489474191e-35
POMP	3.8645566505249e-40	0.279706068510599	0.942	0.799	1.26517855624884e-35
PGRMC1	4.62953933088579e-40	0.304279253394504	0.899	0.728	1.51561858614539e-35
EIF5B	5.25751697897419e-40	0.267146166767747	0.844	0.671	1.72120590857657e-35
CAD	5.62700193718983e-40	0.576952253641016	0.262	0.135	1.84216789419721e-35
RP5-1172A22.1	6.61442646399083e-40	0.606055082539745	0.376	0.226	2.16543093578132e-35
AP3D1	7.08135884912503e-40	0.370202902402254	0.642	0.447	2.31829526002655e-35
TMA7	7.66406778611821e-40	0.316314327666344	0.89	0.69	2.50906251181938e-35
DYNC1LI1	7.76227290570025e-40	0.554912482463669	0.394	0.241	2.54121290386815e-35
FRMD6	7.87898326165087e-40	0.402179854433307	0.498	0.322	2.57942154019926e-35
ICT1	8.16748876586552e-40	0.541930606048844	0.341	0.197	2.67387247216905e-35
SEPT11	8.47537991028225e-40	0.345838878546936	0.715	0.524	2.7746698750282e-35
ATP5G3	8.79549408808473e-40	0.289809891655056	0.917	0.759	2.87946885455718e-35
DDX56	9.05908218636123e-40	0.464352416694524	0.389	0.235	2.96576232617094e-35
COA3	9.49768527284931e-40	0.369032288719658	0.649	0.458	3.10935220462541e-35
CEP78	9.80414599652792e-40	0.387664303576447	0.353	0.202	3.20968131634331e-35
HAUS6	1.01283987797328e-39	0.391872196795436	0.38	0.224	3.31583519250893e-35
PDRG1	1.15284478507955e-39	0.675149056804615	0.327	0.189	3.77418325739345e-35
TBCA	1.21538074440396e-39	0.306994431850365	0.871	0.674	3.97891348102969e-35
PGD	1.40715978891995e-39	0.44927557011914	0.546	0.372	4.60675971696612e-35
TNPO3	1.48418164464375e-39	0.541623142401424	0.354	0.208	4.85891386823471e-35
FAM111A	1.4854831499955e-39	0.27829505688573	0.405	0.245	4.86317473645525e-35
KCMF1	1.50114887602709e-39	0.391340421528422	0.509	0.336	4.9144611903375e-35
MTIF2	1.57819043474501e-39	0.48130805401739	0.397	0.241	5.16667984526821e-35
UQCRFS1	1.60483131952965e-39	0.41535566149772	0.59	0.407	5.25389677387617e-35
DDX54	1.7334714536617e-39	0.468070845361411	0.416	0.256	5.67503884499767e-35
KRAS	2.02801671037141e-39	0.437913074431862	0.458	0.297	6.63932110641392e-35
STUB1	2.46874174653117e-39	0.32850197581414	0.826	0.633	8.08216672979374e-35
HSBP1	2.53224139052137e-39	0.353385634770622	0.788	0.595	8.29005186428885e-35
FGFR1OP2	2.57749783942548e-39	0.307098707709597	0.813	0.634	8.43821242671113e-35
